ts,pond_id,sensors,rf,svm,knn,note
2026-01-04T14:07:48.249420Z,POND_02,"{""Timestamp"": ""2026-01-04T14:07:48.144453Z"", ""PondID"": ""POND_02"", ""Temp"": 28.849, ""Turbidity (cm)"": 34.99, ""DO(mg/L)"": 5.253, ""BOD (mg/L)"": 2.672, ""CO2"": 7.879, ""pH"": 7.844, ""Alkalinity (mg L-1 )"": 114.292, ""Hardness (mg L-1 )"": 137.369, ""Calcium (mg L-1 )"": 76.122, ""Ammonia (mg L-1 )"": 0.283, ""Nitrite (mg L-1 )"": 0.127, ""Phosphorus (mg L-1 )"": 0.106, ""H2S (mg L-1 )"": 0.0047, ""Plankton (No. L-1)"": 4213}","{""rf"": {""DO(mg/L)"": 5.616585819999999, ""pH"": 7.790080790000002, ""Ammonia (mg L-1 )"": 0.08908339000000001}, ""svm"": {""class"": 2, ""probabilities"": [0.0017633661584325038, 0.03259862213492974, 0.9656380117066379]}, ""knn"": {""DO(mg/L)"": 3.868202}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0017633661584325038, 0.03259862213492974, 0.9656380117066379]}",,
2026-01-04T14:07:57.902769Z,POND_02,"{""Timestamp"": ""2026-01-04T14:07:57.799899Z"", ""PondID"": ""POND_02"", ""Temp"": 28.808, ""Turbidity (cm)"": 35.498, ""DO(mg/L)"": 3.709, ""BOD (mg/L)"": 4.701, ""CO2"": 5.147, ""pH"": 7.832, ""Alkalinity (mg L-1 )"": 129.565, ""Hardness (mg L-1 )"": 125.387, ""Calcium (mg L-1 )"": 74.508, ""Ammonia (mg L-1 )"": 0.327, ""Nitrite (mg L-1 )"": 0.1, ""Phosphorus (mg L-1 )"": 0.287, ""H2S (mg L-1 )"": 0.0025, ""Plankton (No. L-1)"": 3986}","{""rf"": {""DO(mg/L)"": 5.429559290000002, ""pH"": 7.946496129999998, ""Ammonia (mg L-1 )"": 0.04157147}, ""svm"": {""class"": 2, ""probabilities"": [7.868021029906931e-05, 0.012906067437533432, 0.9870152523521672]}, ""knn"": {""DO(mg/L)"": 3.9355424}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [7.868021029906931e-05, 0.012906067437533432, 0.9870152523521672]}",,night_do_drop;
2026-01-04T14:08:06.673674Z,POND_02,"{""Timestamp"": ""2026-01-04T14:08:06.582833Z"", ""PondID"": ""POND_02"", ""Temp"": 28.792, ""Turbidity (cm)"": 33.124, ""DO(mg/L)"": 4.767, ""BOD (mg/L)"": 2.003, ""CO2"": 5.2, ""pH"": 7.876, ""Alkalinity (mg L-1 )"": 126.43, ""Hardness (mg L-1 )"": 103.236, ""Calcium (mg L-1 )"": 78.625, ""Ammonia (mg L-1 )"": 1.052, ""Nitrite (mg L-1 )"": 0.183, ""Phosphorus (mg L-1 )"": 0.288, ""H2S (mg L-1 )"": 0.0008, ""Plankton (No. L-1)"": 2905}","{""rf"": {""DO(mg/L)"": 5.227168430000001, ""pH"": 8.106208119999996, ""Ammonia (mg L-1 )"": 0.11465813000000002}, ""svm"": {""class"": 2, ""probabilities"": [7.905386820478854e-07, 9.34355373254264e-07, 0.9999982751059446]}, ""knn"": {""DO(mg/L)"": 5.6999294}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [7.905386820478854e-07, 9.34355373254264e-07, 0.9999982751059446]}",,ammonia_spike;
2026-01-04T14:08:14.437745Z,POND_02,"{""Timestamp"": ""2026-01-04T14:08:14.354671Z"", ""PondID"": ""POND_02"", ""Temp"": 28.514, ""Turbidity (cm)"": 35.069, ""DO(mg/L)"": 4.83, ""BOD (mg/L)"": 4.022, ""CO2"": 7.516, ""pH"": 7.824, ""Alkalinity (mg L-1 )"": 128.271, ""Hardness (mg L-1 )"": 133.333, ""Calcium (mg L-1 )"": 89.121, ""Ammonia (mg L-1 )"": 0.253, ""Nitrite (mg L-1 )"": 0.197, ""Phosphorus (mg L-1 )"": 0.218, ""H2S (mg L-1 )"": 0.0013, ""Plankton (No. L-1)"": 3044}","{""rf"": {""DO(mg/L)"": 5.47600234, ""pH"": 7.977306709999997, ""Ammonia (mg L-1 )"": 0.06311678999999998}, ""svm"": {""class"": 2, ""probabilities"": [0.00021504349841387955, 0.18558198231905074, 0.8142029741825355]}, ""knn"": {""DO(mg/L)"": 3.5908056000000004}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.00021504349841387955, 0.18558198231905074, 0.8142029741825355]}",,
2026-01-04T14:08:23.752654Z,POND_02,"{""Timestamp"": ""2026-01-04T14:08:23.656096Z"", ""PondID"": ""POND_02"", ""Temp"": 28.743, ""Turbidity (cm)"": 33.344, ""DO(mg/L)"": 5.079, ""BOD (mg/L)"": 4.182, ""CO2"": 5.419, ""pH"": 7.805, ""Alkalinity (mg L-1 )"": 112.158, ""Hardness (mg L-1 )"": 114.016, ""Calcium (mg L-1 )"": 83.68, ""Ammonia (mg L-1 )"": 0.254, ""Nitrite (mg L-1 )"": 0.1, ""Phosphorus (mg L-1 )"": 0.178, ""H2S (mg L-1 )"": 0.0007, ""Plankton (No. L-1)"": 1404}","{""rf"": {""DO(mg/L)"": 6.379390469999999, ""pH"": 7.8580757199999995, ""Ammonia (mg L-1 )"": 0.07999692999999998}, ""svm"": {""class"": 2, ""probabilities"": [4.941540300938143e-05, 0.18770809124143492, 0.8122424933555557]}, ""knn"": {""DO(mg/L)"": 5.609736400000001}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [4.941540300938143e-05, 0.18770809124143492, 0.8122424933555557]}",,
2026-01-04T14:08:30.763847Z,POND_02,"{""Timestamp"": ""2026-01-04T14:08:30.681533Z"", ""PondID"": ""POND_02"", ""Temp"": 28.675, ""Turbidity (cm)"": 34.993, ""DO(mg/L)"": 4.791, ""BOD (mg/L)"": 4.112, ""CO2"": 6.854, ""pH"": 7.845, ""Alkalinity (mg L-1 )"": 121.76, ""Hardness (mg L-1 )"": 119.54, ""Calcium (mg L-1 )"": 97.119, ""Ammonia (mg L-1 )"": 0.333, ""Nitrite (mg L-1 )"": 0.056, ""Phosphorus (mg L-1 )"": 0.374, ""H2S (mg L-1 )"": 0.0045, ""Plankton (No. L-1)"": 3171}","{""rf"": {""DO(mg/L)"": 5.915263649999998, ""pH"": 7.61912574, ""Ammonia (mg L-1 )"": 0.06070060999999999}, ""svm"": {""class"": 2, ""probabilities"": [0.00027448395983860856, 0.024324844136027715, 0.9754006719041335]}, ""knn"": {""DO(mg/L)"": 4.1034536}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.00027448395983860856, 0.024324844136027715, 0.9754006719041335]}",,
2026-01-04T14:08:40.853566Z,POND_02,"{""Timestamp"": ""2026-01-04T14:08:40.764596Z"", ""PondID"": ""POND_02"", ""Temp"": 29.028, ""Turbidity (cm)"": 36.933, ""DO(mg/L)"": 4.836, ""BOD (mg/L)"": 2.59, ""CO2"": 7.732, ""pH"": 7.802, ""Alkalinity (mg L-1 )"": 120.56, ""Hardness (mg L-1 )"": 118.493, ""Calcium (mg L-1 )"": 70.083, ""Ammonia (mg L-1 )"": 0.316, ""Nitrite (mg L-1 )"": 0.162, ""Phosphorus (mg L-1 )"": 0.256, ""H2S (mg L-1 )"": 0.0038, ""Plankton (No. L-1)"": 4697}","{""rf"": {""DO(mg/L)"": 5.349585260000001, ""pH"": 8.04965814, ""Ammonia (mg L-1 )"": 0.04435984999999998}, ""svm"": {""class"": 2, ""probabilities"": [0.00010968446679933714, 0.01401587090340676, 0.9858744446297939]}, ""knn"": {""DO(mg/L)"": 4.6667804}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.00010968446679933714, 0.01401587090340676, 0.9858744446297939]}",,
2026-01-04T14:08:49.505180Z,POND_02,"{""Timestamp"": ""2026-01-04T14:08:48.906646Z"", ""PondID"": ""POND_02"", ""Temp"": 28.714, ""Turbidity (cm)"": 33.208, ""DO(mg/L)"": 4.707, ""BOD (mg/L)"": 3.766, ""CO2"": 6.887, ""pH"": 7.842, ""Alkalinity (mg L-1 )"": 137.408, ""Hardness (mg L-1 )"": 158.143, ""Calcium (mg L-1 )"": 82.373, ""Ammonia (mg L-1 )"": 0.323, ""Nitrite (mg L-1 )"": 0.143, ""Phosphorus (mg L-1 )"": 0.153, ""H2S (mg L-1 )"": 0.0007, ""Plankton (No. L-1)"": 4037}","{""rf"": {""DO(mg/L)"": 5.5753357600000015, ""pH"": 7.939791690000001, ""Ammonia (mg L-1 )"": 0.05617298}, ""svm"": {""class"": 2, ""probabilities"": [0.00019672573123598932, 0.15216294219220478, 0.8476403320765591]}, ""knn"": {""DO(mg/L)"": 3.892876}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.00019672573123598932, 0.15216294219220478, 0.8476403320765591]}",,
2026-01-04T14:08:54.980583Z,POND_02,"{""Timestamp"": ""2026-01-04T14:08:54.872033Z"", ""PondID"": ""POND_02"", ""Temp"": 28.582, ""Turbidity (cm)"": 35.46, ""DO(mg/L)"": 4.772, ""BOD (mg/L)"": 3.504, ""CO2"": 6.232, ""pH"": 7.853, ""Alkalinity (mg L-1 )"": 103.231, ""Hardness (mg L-1 )"": 124.165, ""Calcium (mg L-1 )"": 105.879, ""Ammonia (mg L-1 )"": 0.299, ""Nitrite (mg L-1 )"": 0.19, ""Phosphorus (mg L-1 )"": 0.15, ""H2S (mg L-1 )"": 0.0013, ""Plankton (No. L-1)"": 3814}","{""rf"": {""DO(mg/L)"": 5.191249390000001, ""pH"": 7.861362409999997, ""Ammonia (mg L-1 )"": 0.03135442}, ""svm"": {""class"": 2, ""probabilities"": [0.0003675309868437118, 0.028664464697232894, 0.9709680043159233]}, ""knn"": {""DO(mg/L)"": 4.296088599999999}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0003675309868437118, 0.028664464697232894, 0.9709680043159233]}",,
2026-01-04T14:09:01.440116Z,POND_02,"{""Timestamp"": ""2026-01-04T14:09:01.317746Z"", ""PondID"": ""POND_02"", ""Temp"": 28.815, ""Turbidity (cm)"": 34.412, ""DO(mg/L)"": 5.196, ""BOD (mg/L)"": 3.204, ""CO2"": 7.4, ""pH"": 7.888, ""Alkalinity (mg L-1 )"": 109.969, ""Hardness (mg L-1 )"": 141.76, ""Calcium (mg L-1 )"": 88.156, ""Ammonia (mg L-1 )"": 0.245, ""Nitrite (mg L-1 )"": 0.057, ""Phosphorus (mg L-1 )"": 0.197, ""H2S (mg L-1 )"": 0.0025, ""Plankton (No. L-1)"": 3150}","{""rf"": {""DO(mg/L)"": 6.21230536, ""pH"": 8.079936030000006, ""Ammonia (mg L-1 )"": 0.04123579}, ""svm"": {""class"": 2, ""probabilities"": [0.0006013178220303302, 0.03676752964164915, 0.9626311525363206]}, ""knn"": {""DO(mg/L)"": 4.092387199999999}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0006013178220303302, 0.03676752964164915, 0.9626311525363206]}",,
2026-01-04T14:09:09.662883Z,POND_02,"{""Timestamp"": ""2026-01-04T14:09:09.516838Z"", ""PondID"": ""POND_02"", ""Temp"": 28.553, ""Turbidity (cm)"": 35.993, ""DO(mg/L)"": 4.715, ""BOD (mg/L)"": 4.311, ""CO2"": 4.753, ""pH"": 7.819, ""Alkalinity (mg L-1 )"": 138.98, ""Hardness (mg L-1 )"": 108.206, ""Calcium (mg L-1 )"": 93.308, ""Ammonia (mg L-1 )"": 0.266, ""Nitrite (mg L-1 )"": 0.099, ""Phosphorus (mg L-1 )"": 0.239, ""H2S (mg L-1 )"": 0.0022, ""Plankton (No. L-1)"": 3040}","{""rf"": {""DO(mg/L)"": 5.819639160000001, ""pH"": 7.9475949499999965, ""Ammonia (mg L-1 )"": 0.03095511000000002}, ""svm"": {""class"": 2, ""probabilities"": [0.00036837963334965755, 0.029096921072095293, 0.970534699294555]}, ""knn"": {""DO(mg/L)"": 3.8009823999999997}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.00036837963334965755, 0.029096921072095293, 0.970534699294555]}",,
2026-01-04T14:09:18.787102Z,POND_02,"{""Timestamp"": ""2026-01-04T14:09:18.651118Z"", ""PondID"": ""POND_02"", ""Temp"": 28.65, ""Turbidity (cm)"": 33.376, ""DO(mg/L)"": 5.098, ""BOD (mg/L)"": 3.145, ""CO2"": 7.694, ""pH"": 7.842, ""Alkalinity (mg L-1 )"": 129.893, ""Hardness (mg L-1 )"": 148.185, ""Calcium (mg L-1 )"": 101.592, ""Ammonia (mg L-1 )"": 0.313, ""Nitrite (mg L-1 )"": 0.159, ""Phosphorus (mg L-1 )"": 0.262, ""H2S (mg L-1 )"": 0.003, ""Plankton (No. L-1)"": 3492}","{""rf"": {""DO(mg/L)"": 5.487687899999998, ""pH"": 7.984872670000005, ""Ammonia (mg L-1 )"": 0.027674519999999994}, ""svm"": {""class"": 2, ""probabilities"": [0.0008294040085461985, 0.09492932273443622, 0.9042412732570179]}, ""knn"": {""DO(mg/L)"": 4.757163199999999}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0008294040085461985, 0.09492932273443622, 0.9042412732570179]}",,
2026-01-04T14:09:28.142232Z,POND_02,"{""Timestamp"": ""2026-01-04T14:09:28.042920Z"", ""PondID"": ""POND_02"", ""Temp"": 28.383, ""Turbidity (cm)"": 36.563, ""DO(mg/L)"": 5.13, ""BOD (mg/L)"": 3.939, ""CO2"": 7.581, ""pH"": 7.879, ""Alkalinity (mg L-1 )"": 137.556, ""Hardness (mg L-1 )"": 152.007, ""Calcium (mg L-1 )"": 97.551, ""Ammonia (mg L-1 )"": 0.255, ""Nitrite (mg L-1 )"": 0.128, ""Phosphorus (mg L-1 )"": 0.128, ""H2S (mg L-1 )"": 0.0017, ""Plankton (No. L-1)"": 2257}","{""rf"": {""DO(mg/L)"": 6.1310457499999975, ""pH"": 7.635403779999998, ""Ammonia (mg L-1 )"": 0.04115166000000001}, ""svm"": {""class"": 1, ""probabilities"": [0.00023935576449605946, 0.347501268405691, 0.6522593758298132]}, ""knn"": {""DO(mg/L)"": 6.548507600000001}, ""knn_fallback_used"": false}","{""class"": 1, ""label"": ""Warning"", ""probabilities"": [0.00023935576449605946, 0.347501268405691, 0.6522593758298132]}",,
2026-01-04T14:09:36.273959Z,POND_02,"{""Timestamp"": ""2026-01-04T14:09:36.131086Z"", ""PondID"": ""POND_02"", ""Temp"": 28.76, ""Turbidity (cm)"": 36.427, ""DO(mg/L)"": 5.185, ""BOD (mg/L)"": 2.948, ""CO2"": 5.811, ""pH"": 7.867, ""Alkalinity (mg L-1 )"": 105.526, ""Hardness (mg L-1 )"": 117.97, ""Calcium (mg L-1 )"": 70.632, ""Ammonia (mg L-1 )"": 0.302, ""Nitrite (mg L-1 )"": 0.184, ""Phosphorus (mg L-1 )"": 0.152, ""H2S (mg L-1 )"": 0.0023, ""Plankton (No. L-1)"": 3945}","{""rf"": {""DO(mg/L)"": 5.00098194, ""pH"": 7.516458389999997, ""Ammonia (mg L-1 )"": 0.03355274999999999}, ""svm"": {""class"": 2, ""probabilities"": [1.4756216877277702e-05, 0.005042827257259287, 0.9949424165258633]}, ""knn"": {""DO(mg/L)"": 4.037348400000001}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [1.4756216877277702e-05, 0.005042827257259287, 0.9949424165258633]}",,
2026-01-04T14:09:46.300850Z,POND_02,"{""Timestamp"": ""2026-01-04T14:09:46.043983Z"", ""PondID"": ""POND_02"", ""Temp"": 28.462, ""Turbidity (cm)"": 34.671, ""DO(mg/L)"": 5.091, ""BOD (mg/L)"": 4.069, ""CO2"": 6.191, ""pH"": 7.866, ""Alkalinity (mg L-1 )"": 136.451, ""Hardness (mg L-1 )"": 102.202, ""Calcium (mg L-1 )"": 96.909, ""Ammonia (mg L-1 )"": 0.267, ""Nitrite (mg L-1 )"": 0.124, ""Phosphorus (mg L-1 )"": 0.243, ""H2S (mg L-1 )"": 0.0016, ""Plankton (No. L-1)"": 3023}","{""rf"": {""DO(mg/L)"": 5.584667059999999, ""pH"": 7.670773429999997, ""Ammonia (mg L-1 )"": 0.09588159999999998}, ""svm"": {""class"": 2, ""probabilities"": [7.777248462839172e-05, 0.061154213455655825, 0.9387680140597159]}, ""knn"": {""DO(mg/L)"": 4.599016000000001}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [7.777248462839172e-05, 0.061154213455655825, 0.9387680140597159]}",,
2026-01-04T14:09:52.166960Z,POND_02,"{""Timestamp"": ""2026-01-04T14:09:52.066330Z"", ""PondID"": ""POND_02"", ""Temp"": 29.034, ""Turbidity (cm)"": 36.373, ""DO(mg/L)"": 4.833, ""BOD (mg/L)"": 3.453, ""CO2"": 7.937, ""pH"": 7.855, ""Alkalinity (mg L-1 )"": 109.043, ""Hardness (mg L-1 )"": 140.097, ""Calcium (mg L-1 )"": 72.468, ""Ammonia (mg L-1 )"": 0.296, ""Nitrite (mg L-1 )"": 0.098, ""Phosphorus (mg L-1 )"": 0.143, ""H2S (mg L-1 )"": 0.0019, ""Plankton (No. L-1)"": 4280}","{""rf"": {""DO(mg/L)"": 5.7487157700000004, ""pH"": 7.596302719999999, ""Ammonia (mg L-1 )"": 0.03508680000000001}, ""svm"": {""class"": 2, ""probabilities"": [0.0004541839467683515, 0.07713406469394295, 0.9224117513592888]}, ""knn"": {""DO(mg/L)"": 4.098693}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0004541839467683515, 0.07713406469394295, 0.9224117513592888]}",,
2026-01-04T14:09:57.797285Z,POND_02,"{""Timestamp"": ""2026-01-04T14:09:57.697441Z"", ""PondID"": ""POND_02"", ""Temp"": 28.341, ""Turbidity (cm)"": 34.385, ""DO(mg/L)"": 5.029, ""BOD (mg/L)"": 2.656, ""CO2"": 6.738, ""pH"": 7.845, ""Alkalinity (mg L-1 )"": 128.736, ""Hardness (mg L-1 )"": 105.281, ""Calcium (mg L-1 )"": 93.33, ""Ammonia (mg L-1 )"": 0.267, ""Nitrite (mg L-1 )"": 0.088, ""Phosphorus (mg L-1 )"": 0.191, ""H2S (mg L-1 )"": 0.0043, ""Plankton (No. L-1)"": 3415}","{""rf"": {""DO(mg/L)"": 5.773926960000001, ""pH"": 7.922752829999999, ""Ammonia (mg L-1 )"": 0.0219846}, ""svm"": {""class"": 2, ""probabilities"": [2.453979855214377e-05, 0.0058744741851169, 0.994100986016331]}, ""knn"": {""DO(mg/L)"": 4.479791400000001}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [2.453979855214377e-05, 0.0058744741851169, 0.994100986016331]}",,
2026-01-04T14:10:03.000225Z,POND_02,"{""Timestamp"": ""2026-01-04T14:10:02.908044Z"", ""PondID"": ""POND_02"", ""Temp"": 28.426, ""Turbidity (cm)"": 36.913, ""DO(mg/L)"": 5.041, ""BOD (mg/L)"": 2.716, ""CO2"": 5.14, ""pH"": 7.831, ""Alkalinity (mg L-1 )"": 105.148, ""Hardness (mg L-1 )"": 159.413, ""Calcium (mg L-1 )"": 80.25, ""Ammonia (mg L-1 )"": 0.299, ""Nitrite (mg L-1 )"": 0.171, ""Phosphorus (mg L-1 )"": 0.261, ""H2S (mg L-1 )"": 0.0017, ""Plankton (No. L-1)"": 4790}","{""rf"": {""DO(mg/L)"": 4.850277810000002, ""pH"": 7.677068099999998, ""Ammonia (mg L-1 )"": 0.04867919999999997}, ""svm"": {""class"": 2, ""probabilities"": [2.5716143432067624e-05, 0.007060384211950743, 0.992913899644617]}, ""knn"": {""DO(mg/L)"": 6.3969466}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [2.5716143432067624e-05, 0.007060384211950743, 0.992913899644617]}",,
2026-01-04T14:10:09.683496Z,POND_02,"{""Timestamp"": ""2026-01-04T14:10:09.587214Z"", ""PondID"": ""POND_02"", ""Temp"": 28.566, ""Turbidity (cm)"": 35.26, ""DO(mg/L)"": 5.176, ""BOD (mg/L)"": 2.401, ""CO2"": 4.04, ""pH"": 7.799, ""Alkalinity (mg L-1 )"": 124.092, ""Hardness (mg L-1 )"": 148.311, ""Calcium (mg L-1 )"": 95.601, ""Ammonia (mg L-1 )"": 0.329, ""Nitrite (mg L-1 )"": 0.076, ""Phosphorus (mg L-1 )"": 0.149, ""H2S (mg L-1 )"": 0.0049, ""Plankton (No. L-1)"": 3243}","{""rf"": {""DO(mg/L)"": 5.458982320000002, ""pH"": 7.9406441500000025, ""Ammonia (mg L-1 )"": 0.040579220000000006}, ""svm"": {""class"": 2, ""probabilities"": [6.297747271844074e-06, 0.003020038133166615, 0.9969736641195616]}, ""knn"": {""DO(mg/L)"": 4.1977002}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [6.297747271844074e-06, 0.003020038133166615, 0.9969736641195616]}",,
2026-01-04T14:10:15.895161Z,POND_02,"{""Timestamp"": ""2026-01-04T14:10:15.794324Z"", ""PondID"": ""POND_02"", ""Temp"": 28.95, ""Turbidity (cm)"": 33.354, ""DO(mg/L)"": 4.998, ""BOD (mg/L)"": 4.242, ""CO2"": 7.606, ""pH"": 7.809, ""Alkalinity (mg L-1 )"": 125.882, ""Hardness (mg L-1 )"": 124.227, ""Calcium (mg L-1 )"": 71.47, ""Ammonia (mg L-1 )"": 0.321, ""Nitrite (mg L-1 )"": 0.055, ""Phosphorus (mg L-1 )"": 0.344, ""H2S (mg L-1 )"": 0.0027, ""Plankton (No. L-1)"": 5158}","{""rf"": {""DO(mg/L)"": 5.953251290000002, ""pH"": 7.913977080000002, ""Ammonia (mg L-1 )"": 0.028207799999999995}, ""svm"": {""class"": 1, ""probabilities"": [0.00024041047816798672, 0.2889332785031672, 0.7108263110186648]}, ""knn"": {""DO(mg/L)"": 4.7423834}, ""knn_fallback_used"": false}","{""class"": 1, ""label"": ""Warning"", ""probabilities"": [0.00024041047816798672, 0.2889332785031672, 0.7108263110186648]}",,
2026-01-04T14:10:21.662966Z,POND_02,"{""Timestamp"": ""2026-01-04T14:10:21.515387Z"", ""PondID"": ""POND_02"", ""Temp"": 28.805, ""Turbidity (cm)"": 34.784, ""DO(mg/L)"": 5.14, ""BOD (mg/L)"": 3.77, ""CO2"": 5.777, ""pH"": 7.844, ""Alkalinity (mg L-1 )"": 108.684, ""Hardness (mg L-1 )"": 104.437, ""Calcium (mg L-1 )"": 78.289, ""Ammonia (mg L-1 )"": 0.314, ""Nitrite (mg L-1 )"": 0.073, ""Phosphorus (mg L-1 )"": 0.298, ""H2S (mg L-1 )"": 0.0046, ""Plankton (No. L-1)"": 2448}","{""rf"": {""DO(mg/L)"": 5.643056279999999, ""pH"": 7.502253659999999, ""Ammonia (mg L-1 )"": 0.05460323999999997}, ""svm"": {""class"": 2, ""probabilities"": [0.001038077015060363, 0.051067081544354236, 0.9478948414405857]}, ""knn"": {""DO(mg/L)"": 5.8072596}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.001038077015060363, 0.051067081544354236, 0.9478948414405857]}",,
2026-01-04T14:10:30.698576Z,POND_02,"{""Timestamp"": ""2026-01-04T14:10:30.593420Z"", ""PondID"": ""POND_02"", ""Temp"": 28.374, ""Turbidity (cm)"": 34.473, ""BOD (mg/L)"": 3.344, ""CO2"": 4.036, ""pH"": 7.822, ""Alkalinity (mg L-1 )"": 124.33, ""Hardness (mg L-1 )"": 150.182, ""Calcium (mg L-1 )"": 102.74, ""Ammonia (mg L-1 )"": 0.237, ""Nitrite (mg L-1 )"": 0.107, ""Phosphorus (mg L-1 )"": 0.195, ""H2S (mg L-1 )"": 0.0024, ""Plankton (No. L-1)"": 3734}","{""rf"": {""DO(mg/L)"": 4.170434200000001, ""pH"": 8.082764980000002, ""Ammonia (mg L-1 )"": 0.030568119999999997, ""note"": ""DO estimated via KNN fallback (sensor missing or invalid)""}, ""svm"": {""class"": 2, ""probabilities"": [0.00031445176967886946, 0.0263784523586241, 0.9733070958716972]}, ""knn"": {""DO(mg/L)"": 4.170434200000001}, ""knn_fallback_used"": true}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.00031445176967886946, 0.0263784523586241, 0.9733070958716972]}","{""DO(mg/L)"": 4.170434200000001}",night_do_drop;do_missing;
2026-01-04T14:10:36.700045Z,POND_02,"{""Timestamp"": ""2026-01-04T14:10:36.564659Z"", ""PondID"": ""POND_02"", ""Temp"": 28.527, ""Turbidity (cm)"": 36.913, ""DO(mg/L)"": 4.692, ""BOD (mg/L)"": 2.69, ""CO2"": 6.536, ""pH"": 7.811, ""Alkalinity (mg L-1 )"": 133.627, ""Hardness (mg L-1 )"": 149.999, ""Calcium (mg L-1 )"": 94.65, ""Ammonia (mg L-1 )"": 0.238, ""Nitrite (mg L-1 )"": 0.152, ""Phosphorus (mg L-1 )"": 0.374, ""H2S (mg L-1 )"": 0.0015, ""Plankton (No. L-1)"": 3458}","{""rf"": {""DO(mg/L)"": 5.183113800000001, ""pH"": 7.62659347, ""Ammonia (mg L-1 )"": 0.03936417000000002}, ""svm"": {""class"": 2, ""probabilities"": [2.139792420480458e-06, 0.0019187618274548158, 0.9980790983801248]}, ""knn"": {""DO(mg/L)"": 5.4897100000000005}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [2.139792420480458e-06, 0.0019187618274548158, 0.9980790983801248]}",,
2026-01-04T14:10:43.288414Z,POND_02,"{""Timestamp"": ""2026-01-04T14:10:43.200254Z"", ""PondID"": ""POND_02"", ""Temp"": 29.11, ""Turbidity (cm)"": 33.833, ""DO(mg/L)"": 5.149, ""BOD (mg/L)"": 2.574, ""CO2"": 5.1, ""pH"": 7.839, ""Alkalinity (mg L-1 )"": 126.439, ""Hardness (mg L-1 )"": 152.655, ""Calcium (mg L-1 )"": 78.533, ""Ammonia (mg L-1 )"": 0.293, ""Nitrite (mg L-1 )"": 0.174, ""Phosphorus (mg L-1 )"": 0.253, ""H2S (mg L-1 )"": 0.0008, ""Plankton (No. L-1)"": 3035}","{""rf"": {""DO(mg/L)"": 5.1045806800000015, ""pH"": 7.932886509999999, ""Ammonia (mg L-1 )"": 0.026264170000000003}, ""svm"": {""class"": 2, ""probabilities"": [1.6623271363024536e-05, 0.005726977677396373, 0.9942563990512404]}, ""knn"": {""DO(mg/L)"": 3.8592929999999996}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [1.6623271363024536e-05, 0.005726977677396373, 0.9942563990512404]}",,
